[2021-01-22T12:18:38.538039+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"16231000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:39.164120+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"17555000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:39.163303+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"17776000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:39.173523+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"18438000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:39.169254+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"18659000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:39.225366+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"18217000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:39.946057+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"18659000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:39.946049+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"18659000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:39.949064+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"18659000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:39.950869+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"18659000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:44.809499+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"17334000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:44.808797+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"17334000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:44.812565+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"17334000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:57.398421+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"17997000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:57.397626+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"20866000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:57.411510+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"21308000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:57.405105+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"17334000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:57.858003+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"22191000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:18:57.856157+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"21749000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:20:36.296048+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"21749000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:22:49.962110+03:00] report.INFO: incoming data option {"0":{"intertype":"0","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:22:49.960264+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"100","price":"22191000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:22:50.626450+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:16.960521+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"113","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:16.958076+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"107","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:16.968590+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"115","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:17.338907+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"126","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:17.337710+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"121","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:17.337710+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"127","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:19.076134+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"127","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:19.092067+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"127","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:19.173175+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"127","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:28.771577+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"127","price":"8064000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:28.772255+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"127","price":"5415000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:28.777884+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"127","price":"12478000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:28.772307+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"127","price":"2545000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:29.103276+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"127","price":"14465000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:23:29.104543+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"127","price":"13361000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:25:06.306811+03:00] report.INFO: incoming data types {"0":[],"path":"/api/public"} []
[2021-01-22T12:25:08.928470+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"0","interType":"1","term":"36","price":"90000000","firstPayment":"undefined","percent":"0","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:26:31.943277+03:00] report.INFO: incoming data types {"0":[],"path":"/api/public"} []
[2021-01-22T12:26:33.140957+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"36","price":"90000000","firstPayment":"undefined","percent":"0","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:26:33.139304+03:00] report.INFO: incoming data intertypes {"0":{"typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:26:33.142104+03:00] report.INFO: incoming data option {"0":{"intertype":"0","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:26:33.146675+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"36","price":"90000000","firstPayment":"undefined","percent":"0","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:26:33.808821+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:26:33.842770+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:26:34.010239+03:00] report.INFO: incoming data intertypes {"0":{"typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:26:34.004186+03:00] report.INFO: incoming data option {"0":{"intertype":"0","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:26:34.357879+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:26:34.421019+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:26:46.168249+03:00] report.INFO: incoming data option {"0":{"intertype":"0","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:26:46.166585+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:27:08.677982+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"111","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:27:08.677114+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"114","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:27:08.682213+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"103","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:27:08.710173+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"117","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:27:08.940797+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"137","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:27:08.941095+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"134","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:27:08.935658+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"129","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:29:26.515857+03:00] report.INFO: incoming data types {"0":[],"path":"/api/public"} []
[2021-01-22T12:29:29.561672+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"0","interType":"1","term":"36","price":"90000000","firstPayment":"undefined","percent":"0","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:29:31.968776+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"36","price":"90000000","firstPayment":"undefined","percent":"0","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:29:31.970522+03:00] report.INFO: incoming data intertypes {"0":{"typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:29:31.978958+03:00] report.INFO: incoming data option {"0":{"intertype":"0","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:29:32.594101+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:29:32.595782+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"36","price":"90000000","firstPayment":"undefined","percent":"0","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:29:55.084756+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"21749000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:30:41.172390+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"21749000","firstPayment":"12","percent":"5","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:30:57.638846+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:30:57.639941+03:00] report.INFO: incoming data option {"0":{"intertype":"0","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:31:07.215932+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"106","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:31:07.215965+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"104","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:31:07.217398+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"105","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:31:07.279390+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"107","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:31:07.593409+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"108","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:20.920385+03:00] report.INFO: incoming data types {"0":[],"path":"/api/public"} []
[2021-01-22T12:32:23.393032+03:00] report.INFO: incoming data intertypes {"0":{"typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:32:23.405224+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"0","interType":"1","term":"36","price":"90000000","firstPayment":"undefined","percent":"0","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:23.408569+03:00] report.INFO: incoming data option {"0":{"intertype":"0","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:32:24.002268+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"36","price":"90000000","firstPayment":"undefined","percent":"0","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:24.003361+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"36","price":"90000000","firstPayment":"undefined","percent":"0","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:24.037240+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:26.117951+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"6739000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:26.124096+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"6960000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:26.136206+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"7181000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:26.203961+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"4090000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:35.877697+03:00] report.INFO: incoming data option {"0":{"intertype":"0","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:32:35.882966+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"100","price":"7181000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:36.354878+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:52.169936+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"108","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:52.165803+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"105","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:52.169413+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"110","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:52.165867+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"107","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:52.441605+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"114","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:32:52.443301+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"111","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:33:19.091835+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"114","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:33:19.092995+03:00] report.INFO: incoming data option {"0":{"intertype":"1","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:33:19.843418+03:00] report.INFO: incoming data option {"0":{"intertype":"0","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:33:19.928079+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"114","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:33:20.080877+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"100","price":"1000000","firstPayment":"9","percent":"5","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:33:20.409272+03:00] report.INFO: incoming data option {"0":{"intertype":"1","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:33:20.409528+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:33:20.533247+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:33:20.964178+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"100","price":"1000000","firstPayment":"9","percent":"5","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:33:20.962487+03:00] report.INFO: incoming data option {"0":{"intertype":"0","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:33:20.911884+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"1000000","firstPayment":"9","percent":"5","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:33:21.870907+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:33:21.876269+03:00] report.INFO: incoming data option {"0":{"intertype":"1","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:33:21.871505+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:33:22.314496+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"1000000","firstPayment":"9","percent":"5","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:33:22.398141+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"100","price":"1000000","firstPayment":"9","percent":"5","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:33:22.399321+03:00] report.INFO: incoming data option {"0":{"intertype":"0","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:33:22.858746+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:35:49.560222+03:00] report.INFO: incoming data types {"0":[],"path":"/api/public"} []
[2021-01-22T12:35:50.191699+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"36","price":"90000000","firstPayment":"undefined","percent":"0","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:35:50.196398+03:00] report.INFO: incoming data intertypes {"0":{"typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:35:50.197102+03:00] report.INFO: incoming data option {"0":{"intertype":"0","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:35:50.582709+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"36","price":"90000000","firstPayment":"undefined","percent":"0","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:35:50.665636+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:35:50.671197+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:35:50.944214+03:00] report.INFO: incoming data option {"0":{"intertype":"0","typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:35:50.945784+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:35:50.993726+03:00] report.INFO: incoming data intertypes {"0":{"typeId":"1"},"path":"/api/public"} []
[2021-01-22T12:35:51.426816+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"100","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:35:59.244484+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"108","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:35:59.245215+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"109","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:35:59.257300+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"101","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:35:59.477156+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"111","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:35:59.563748+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"115","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:35:59.560890+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"113","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:35:59.638934+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"116","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:36:02.218501+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"116","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:36:02.227468+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"116","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:36:02.217592+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"116","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:36:02.522139+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"116","price":"1000000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:36:04.406891+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"116","price":"3428000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:36:04.780215+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"116","price":"7181000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:36:04.786399+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"116","price":"8946000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:36:04.780265+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"116","price":"10492000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:36:04.780619+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"116","price":"11154000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:36:17.854641+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"116","price":"11154000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:36:17.858900+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"1","term":"116","price":"11154000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
[2021-01-22T12:36:19.002146+03:00] report.INFO: incoming data calculateMortgage {"0":{"typeId":"1","interType":"0","term":"116","price":"11154000","firstPayment":"12","percent":"9","xlsx":"1"},"path":"/api/public"} []
